Sr No,Date,Startup Name,Industry Vertical,SubVertical,City Location,Investors Name,Investment Type,Amount in USD(K),Amount in INR(K),Remarks,City Tier,No Of Investors,Success
1044,2016-08-19,Quikr,75,Classified Listings platform,33,Brad Capital,12,20000.0,1760000.0,No Remark,Tier 1 India,1,1
1045,2016-08-19,Digio,430,Aadhar based Document Signing platform,4,Raimatter,12,375.0,33000.0,No Remark,Tier 1 India,1,0
1046,2016-08-22,Puro Wellness,178,"Organic,\\\\xc2\\\\xa0 Natural\\\\xc2\\\\xa0 Food substitute manufacturer",33,Torret Group,12,37000.0,3256000.0,No Remark,Tier 1 India,1,1
1047,2016-08-23,Notesgen,75,Online Notes Sharing Portal,36,"Riju Gupta, Kamal Chabra",15,100.0,8800.0,No Remark,Tier 1 India,2,0
1048,2016-08-23,Octo.ai,430,Artificial Intelligence based marketing platform,36,"Outbox Vetures, Jaspreet Bidra, Arju Malhotra, Roha Malhotra, Sidharth Rao, Rakesh Agrawal",15,200.0,17600.0,No Remark,Tier 1 India,6,0
1049,2016-08-24,UnaAcademy,75,Free Interactive education platform,4,"Blume Vetures, Sachi Basal, Vijay Shekhar Sharma, Biy Basal, Kual Shah, Sadeep Tado, Ashish Tulsia",12,1000.0,88000.0,No Remark,Tier 1 India,7,0
1050,2016-08-24,Advenio,430,Clinical Imaging Solution Provider,11,Kalaari Capital,15,100.0,8800.0,No Remark,Tier 1 India,1,0
1051,2016-08-24,Guarented,119,Home Furnishing rental marketplace,4,Kalaari Capital,15,500.0,44000.0,No Remark,Tier 1 India,1,0
1052,2016-08-24,Uber Dreams,119,Dreams fulfilling marketplace,33,Mohit Lalvai,15,500.0,44000.0,No Remark,Tier 1 India,1,0
1053,2016-08-24,Convegenius,127,Edutainment platform,38,Michael ad Susa Dell Foudatio,12,900.0,79200.0,No Remark,Tier 1 India,1,0
1054,2016-08-24,UrbanLadder,119,Online Furniture Store,33,Trifecta Capital,12,3000.0,264000.0,No Remark,Tier 1 India,1,1
1055,2016-08-25,Cult,178,Health and Fitness Centres,4,CureFit,12,3000.0,264000.0,No Remark,Tier 1 India,1,1
1056,2016-08-25,ZoomCar,75,Self-driven car booking platform,4,Ford Smart Mobility Llc,12,24000.0,2112000.0,No Remark,Tier 1 India,1,1
1057,2016-08-26,Plix,75,Photo and Video Sharing App,17,Istalabs,15,500.0,44000.0,No Remark,Tier 1 India,1,0
1058,2016-08-26,Mobikwik,75,Digital Wallet platform,17,Net1 UEPS Techologies Ic,12,40000.0,3520000.0,No Remark,Tier 1 India,1,1
1059,2016-08-26,MyDidi,75,"on-demand, hyper-local Cleaning services provider",33,Udisclosed Ex Mckisey Directors ad Parters,15,550.0,48400.0,No Remark,Tier 1 India,1,0
1060,2016-08-29,LoanTap,75,Lending platform for Salaried professionals,33,"Dr. Abhishek Padey, Jaysukh Sapra",12,3000.0,264000.0,No Remark,Tier 1 India,2,1
1061,2016-08-29,Runnr,75,hyperlocal Logistics services provider,4,"Nexus Veture Parters, Blume Vetures",12,7000.0,616000.0,No Remark,Tier 1 India,2,1
1062,2016-08-29,Notion Press,75,Self-Publishing books platform,11,Udisclosed HNI ivestors,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
1063,2016-08-29,LivSpace,75,Online portal for Home Design,4,"Bessemer Veture Parters, Jugle Vetures, Helio Vetures",12,15000.0,1320000.0,No Remark,Tier 1 India,3,1
1064,2016-08-30,iAugmentor Labs,430,Assessment & Learning Platform,17,Rajastha Agel Ivestor Network & Others,15,149.0,13112.0,No Remark,Tier 1 India,1,0
1065,2016-08-30,DayBox,75,Fruit & Vegetable Delivery platform,36,"Ashutosh Lawaia, Rajul Jai, Badal Malick, Rishi Gupta & Others",15,104.0,9152.0,No Remark,Tier 1 India,4,0
1066,2016-08-30,Paytm,119,Mobile Wallet & ECommerce platform,4,MediaTek Ic.,12,60000.0,5280000.0,No Remark,Tier 1 India,1,1
1067,2016-08-30,CropIn,430,Agriculture Technology Solutions,4,Sophia Ivestmet ApS,12,2000.0,176000.0,No Remark,Tier 1 India,1,1
1068,2016-08-30,Canvera,75,Photographer Discovery & Information platform,4,Ifo Edge (Idia) Ltd,12,3000.0,264000.0,No Remark,Tier 1 India,1,1
1069,2016-08-31,Flyrobe,119,Online fashion rental platform,33,"IDG Vetures, Sequoia Capital, GREE Vetures",12,5300.0,466400.0,No Remark,Tier 1 India,3,1
1070,2016-07-01,Venture Catalysts,75,Seed Investment & Innovation Platform,33,Zaffiro Vetures,15,500.0,44000.0,No Remark,Tier 1 India,1,0
1071,2016-07-02,Playment,75,Mobile Marketplace for Crowdsourced Work,4,SAIF Parters,12,700.0,61600.0,No Remark,Tier 1 India,1,0
1072,2016-07-04,Curefit,75,Online Preventive Healthcare Platform,4,"Accel Parters, IDG Vetures, Kalaari Capital",12,15000.0,1320000.0,No Remark,Tier 1 India,3,1
1073,2016-07-04,StitchWood,119,Custom Furniture Online,33,Deepak Gupta,15,200.0,17600.0,No Remark,Tier 1 India,1,0
1074,2016-07-04,Grab.in,225,hyperlocal logistics service,33,Aramex Vetures Llc,12,2000.0,176000.0,No Remark,Tier 1 India,1,1
1075,2016-07-04,NeoGrowth,150,SME Lending platform,33,"IIFL Wealth Maagemet Seed Veture Fud, Omidyar Network, Khosla Impact, Aspada",12,16000.0,1408000.0,No Remark,Tier 1 India,4,1
1076,2016-07-05,SeeDoc,75,Video Based Doctor Consulting platform App,17,YourNest Agel Fud & Others,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
1077,2016-07-05,BookMyShow,75,Event & Movie Ticketing platform,33,"Stripes Group, Network 18, Accel Parters, SAIF Parters",12,82000.0,7216000.0,No Remark,Tier 1 India,4,1
1078,2016-07-05,Flyrobe,119,Online fashion rental platform,33,"Sequoia Capital, Rohit Basal, Kual Bahl, Sadeep Tado, Kual Shah, Zishaa Hayath, Abhishek Jai",15,1700.0,149600.0,No Remark,Tier 1 India,7,1
1079,2016-07-06,HappilyUnmarried,119,Online Merchandize etailer,36,Ifo Edge (Idia) Ltd,12,740.0,65120.0,No Remark,Tier 1 India,1,0
1080,2016-07-06,Don\\\\xe2\\\\x80\\\\x99t Scratch Your Head,430,Full Stack Offline & Online ERP Solution,0,"Gaurav Sighvi, Zaffiro Vetures",15,250.0,22000.0,No Remark,Tier 2/3 India,2,0
1081,2016-07-06,Wedding Wishlist,75,"Wedding Wishlist, Gifts & Registry Creation platform",11,"Kirthiga Reddy, Reuka Ramaath,Cherry Ti",15,297.0,26136.0,No Remark,Tier 1 India,3,0
1082,2016-07-07,AppDaily,430,Mobile Security App development & Distribution,33,"Kalaari Capital, Qualcomm Vetures, ru-Net, Zodius Techology Opportuities Fud,",12,2000.0,176000.0,No Remark,Tier 1 India,4,1
1083,2016-07-07,Adytude,75,Gamified Consumer Insights Portal,36,Idia Agel Network,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
1084,2016-07-08,HolaChef,75,Online Food Ordering & Delivery Platform,33,"Kalaari Capital, Idia Quotiet",12,1950.0,171600.0,No Remark,Tier 1 India,2,1
1085,2016-07-11,Purplle,119,Beauty Products Marketplace,33,"JSW Vetures, Blume Vetures & IvyCap Vetures",12,6000.0,528000.0,No Remark,Tier 1 India,2,1
1086,2016-07-11,Trak N Tell,430,Car Tracking & Safety System,17,Bria Acto,12,3500.0,308000.0,No Remark,Tier 1 India,1,1
1087,2016-07-11,Overcart.com,119,Unboxed & refurbished electronic products marketplace,17,"JSW Vetures, Omidyar Network, Sattva Capital, Veture Works",12,3000.0,264000.0,No Remark,Tier 1 India,4,1
1088,2016-07-12,SirionLabs,430,SAAS based Service Agreement Management,17,Sequoia Capital,12,12250.0,1078000.0,No Remark,Tier 1 India,1,1
1089,2016-07-13,YAAP,75,"Online Content Discovery, Creation & Distribution Platform",36,Raimaker Vetures,12,5000.0,440000.0,No Remark,Tier 1 India,1,1
1090,2016-07-13,Twigly,75,Online Food Ordering & Delivery Startup,17,"Tracx Labs, Hyderabad Agels, Kual Shah, Gaurav Bhalotia",15,600.0,52800.0,No Remark,Tier 1 India,4,0
1091,2016-07-13,ShareChat,75,Vernacular Language Content Creation & Sharing App,4,"SAIF Parters, Idia Quotiet",12,1350.0,118800.0,No Remark,Tier 1 India,2,1
1092,2016-07-13,RentMojo,75,Online Furniture Renting Platform,4,"Accel Parters, IDG Vetures Idia",12,5000.0,440000.0,No Remark,Tier 1 India,2,1
1093,2016-07-14,Augrav,119,Personalized precious Jewellery etailer,12,Keiretsu Forum,15,450.0,39600.0,No Remark,Tier 2/3 India,1,0
1094,2016-07-14,ShoppinPal,430,M-Commerce Solutions for Retail Stores,41,"Plug ad Play Tech Ceter, Steelhead Vetures & Others",12,1070.0,94160.0,No Remark,Tier 1 India,2,0
1095,2016-07-15,WorkApps,430,Enterprise Work Management Software,41,SRI Capital,15,1000.0,88000.0,No Remark,Tier 1 India,1,0
1096,2016-07-15,BankerBay,75,Online Investment Banking platform,4,udisclosed ivestors,12,2000.0,176000.0,No Remark,Tier 1 India,1,1
1097,2016-07-15,TripShelf,119,Travel Package Marketplace,36,GEMS group,15,250.0,22000.0,No Remark,Tier 1 India,1,0
1098,2016-07-15,Ridlr,75,Public Transport Mobile App,33,"Times Iteret, Iove Capital, Matrix Parters Idia, Qualcomm Vetures",12,6000.0,528000.0,No Remark,Tier 1 India,4,1
1099,2016-07-18,Yellowdig,75,Online Learning Platform,41,SRI Capital,15,650.0,57200.0,No Remark,Tier 1 India,1,0
1100,2016-07-18,Zuppler,75,Online Food Ordering platform,36,SRI Capital,15,650.0,57200.0,No Remark,Tier 1 India,1,0
1101,2016-07-18,BlueStone,119,Jewellery Etailer,33,"IIFL ad Accel Parters, Kalaari Capital, IvyCap Vetures, RB Ivestmets",12,30000.0,2640000.0,No Remark,Tier 1 India,4,1
1102,2016-07-19,Sagacito,430,Cloud-Based Enterprise Solutions,36,Star Idia Pvt. Ltd,12,10000.0,880000.0,No Remark,Tier 1 India,1,1
1103,2016-07-19,Deal4Loans / Wishfin,75,\\\\nLoans Comparison platform\\\\n\\\\n\\\\n\\\\n     (adsbygoogle = window.adsbygoogle || []).push({});\\\\n\\\\n,38,Frakli Templeto Iteratioal Services Pvt. Ltd,12,15000.0,1320000.0,No Remark,Tier 1 India,1,1
1104,2016-07-19,NiYO Solutions,430,Payroll & Benefits Software solutions,4,Prime Veture Parters,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
1105,2016-07-19,AppLop,75,Mobile Apps SaaS Platform,17,Gree House Vetures Accelerator,15,250.0,22000.0,No Remark,Tier 1 India,1,0
1106,2016-07-20,Tax2Win,75,Online Tax Filing Portal,23,Udisclosed Ivestors,12,1000.0,88000.0,No Remark,Tier 2/3 India,1,0
1107,2016-07-20,Truckola,225,Tech-focused cargo transport startup,33,"Abhishek Agarwal, Krishakumar Nataraj, Sarath Sura, Shati Moha, Sarthak ad Nihit Agarwal, Suramya Gupta",15,595.0,52360.0,No Remark,Tier 1 India,6,0
1108,2016-07-21,MyTaxiIndia,75,Online Car rental booking platform,36,Niho Kotsu Co,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
1109,2016-07-21,Wiwigo,75,Inter-City Taxi Booking platform,4,Idia Agel Network,15,595.0,52360.0,No Remark,Tier 1 India,1,0
1110,2016-06-02,Atomberg,430,"smart, energy efficient home appliance manufacturer",33,Parampara Capital,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
1111,2016-06-02,Limo,75,Bus Aggregator Mobile app,33,Raimaker Vetures,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
1112,2016-06-03,GoGo Truck,75,Truck Aggregator & Booking platform,11,Udisclosed Ivestor,15,75.0,6600.0,No Remark,Tier 1 India,1,0
1113,2016-06-03,Vyome Biosciences,178,Treatment Development for Antibiotic-resistant diseases,36,Romulus Capital,12,2000.0,176000.0,No Remark,Tier 1 India,1,1
1114,2016-06-06,SillyMonks,75,Digital Media and Entertainment Startup,20,Sreeivasa Reddy Musai,15,448.0,39424.0,No Remark,Tier 1 India,1,0
1115,2016-06-07,CueMath,127,K-12 Maths Learning Courses,4,"Sequoia Capital, Uitus Seed Fud",12,4000.0,352000.0,No Remark,Tier 1 India,2,1
1116,2016-06-07,KrazyBee,75,Student Micro-Loan platform,4,"Yeahmobi, Feqile",12,2000.0,176000.0,No Remark,Tier 1 India,2,1
1117,2016-06-07,Intgrea,430,Post merger Integration Partners,4,Udisclosed Ivestor,15,100.0,8800.0,No Remark,Tier 1 India,1,0
1118,2016-06-07,HelpShift,430,Mobile CRM Platform,41,"Microsoft Vetures, Salesforce Vetures",12,23000.0,2024000.0,No Remark,Tier 1 India,2,1
1119,2016-06-07,CreditVidya,430,Credit Scoring Platform,33,Kalaari Capital,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
1120,2016-06-08,Grey Campus,75,Online Learning Platform,20,Sarath Sura,15,1000.0,88000.0,No Remark,Tier 1 India,1,0
1121,2016-06-08,ListUp,119,Location based Classified Mobile app,33,"Kae Capital, Kual Shah, Sadeep Tado",15,500.0,44000.0,No Remark,Tier 1 India,3,0
1122,2016-06-08,6Degree,430,Tech-enabled Fashion Talent platform,33,Idia Agel Network,15,200.0,17600.0,No Remark,Tier 1 India,1,0
1123,2016-06-08,StoreKing,119,Connecting Small Town Consumers to E-Commerce,4,Axiata Digital,12,16000.0,1408000.0,No Remark,Tier 1 India,1,1
1124,2016-06-08,MySeniorDoctor,75,Online medical support platform,17,BlackJag Parters,15,200.0,17600.0,No Remark,Tier 1 India,1,0
1125,2016-06-09,EPayLater,430,Fin-Tech Platform,33,3 udisclosed HNIs,15,2000.0,176000.0,No Remark,Tier 1 India,1,1
1126,2016-06-10,Paytunes,75,Mobile based rewards platform,36,"CIO Agel Network, Idia Agel Network",12,500.0,44000.0,No Remark,Tier 1 India,2,0
1127,2016-06-13,Bombay Shirt Company,119,Online custom Shirt retailer,33,udisclosed ivestor,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
1128,2016-06-13,Matrubharti,75,e-Book Publisher,53,Viridia Capital,15,30.0,2640.0,No Remark,Other,1,0
1129,2016-06-14,Jivox,430,Data Driven Advertising platform,4,"You & Mr Joes, Fortisure Vetures, Diaz Nesamoey",12,6000.0,528000.0,No Remark,Tier 1 India,3,1
1130,2016-06-14,Sminq,75,Queue management Mobile app,41,"Saama Capital, Blume Vetures & Vaibhav Domkudwar",15,1000.0,88000.0,No Remark,Tier 1 India,2,0
1131,2016-06-14,CureJoy,75,Online Alternative health community platform,4,Accel Parters Idia,12,4400.0,387200.0,No Remark,Tier 1 India,1,1
1132,2016-06-15,Oneway.cab,75,Taxi Rental Platform,55,Idia Agel Network,15,450.0,39600.0,No Remark,Tier 2/3 India,1,0
1133,2016-06-16,Diro Labs,75,Contact Management Mobile App,36,Ifo Edge (Idia) Ltd,12,450.0,39600.0,No Remark,Tier 1 India,1,0
1134,2016-06-16,Unnati Helpers,75,Help Hiring Platform,17,Ifo Edge (Idia) Ltd,12,600.0,52800.0,No Remark,Tier 1 India,1,0
1135,2016-06-16,Voonik,119,Online Women\\\\xe2\\\\x80\\\\x99s Fashion Marketplace,4,Sequoia Capital,12,20000.0,1760000.0,No Remark,Tier 1 India,1,1
1136,2016-06-17,Cleartax,75,Online Tax Filing Platform,36,"Ravi Adusumalli, SAIF Parters",12,12000.0,1056000.0,No Remark,Tier 1 India,2,1
1137,2016-06-17,Silvan Innovation Labs,430,Home Automation Solutions,4,Ifuse Vetures,12,900.0,79200.0,No Remark,Tier 1 India,1,0
1138,2016-06-17,GreytHR,430,Payroll & HR Software Developer,4,"New Eterprise Associates (NEA), Blume Vetures",12,5200.0,457600.0,No Remark,Tier 1 India,2,1
1139,2016-06-21,Onspoon,75,Online Platform for Event Sponsorship,33,Swa Agel Network,15,150.0,13200.0,No Remark,Tier 1 India,1,0
1140,2016-06-21,Celerix,430,Fintech Product Development & Services Startup,4,Bitkemy Vetures,15,400.0,35200.0,No Remark,Tier 1 India,1,0
1141,2016-06-21,NatureNama,75,Online Outdoors & travel,33,Uicor Veture,15,225.0,19800.0,No Remark,Tier 1 India,1,0
1142,2016-06-21,Syona Cosmetics,160,Beauty Products & Training to Salons & Spas,11,The Cheai Agels,15,150.0,13200.0,No Remark,Tier 1 India,1,0
1143,2016-06-21,PrettySecrets,119,Women Lingerie Store,33,"RB Ivestmets PTE Ltd, Orios Veture Parters",12,6000.0,528000.0,No Remark,Tier 1 India,2,1
1144,2016-06-22,SpiderG,75,Online invoice app for SMEs,41,"Rahul Kirloskar, Fusio Tech Vetures, Adi Saravaa, Pravi Dogre, Mahedra Doshi",15,150.0,13200.0,No Remark,Tier 1 India,5,0
1145,2016-06-23,FarEye,430,Logistics Management Software,36,Saif Parters,12,3500.0,308000.0,No Remark,Tier 1 India,1,1
1146,2016-06-23,The Uolo,75,School Parent Communication App,4,"Purvi Vetures, Rajul Garg, Vipi Arora",15,210.0,18480.0,No Remark,Tier 1 India,3,0
1147,2016-06-24,Drivify,75,Professional Driver discovery & Booking Mobile app,33,"Jitedra Gupta, Pakaj Tripathi",15,50.0,4400.0,No Remark,Tier 1 India,2,0
1148,2016-06-24,ParaBlu,430,Cloud Data Security & Privacy Solutions,4,Kalaari Capital,15,500.0,44000.0,No Remark,Tier 1 India,1,0
1149,2016-06-24,Schedulers Logistics,225,Cold Storage Logistics solutions,33,GVFL,12,6000.0,528000.0,No Remark,Tier 1 India,1,1
1150,2016-06-24,LEAP India,348,Supply Chain Equipment & Services provider,33,Mayfield Vetures,12,3000.0,264000.0,No Remark,Tier 1 India,1,1
1151,2016-06-24,KabadiExpress,348,Free Door Step Scrap Pickup Service,36,Udisclosed ivestor,15,148.0,13024.0,No Remark,Tier 1 India,1,0
1152,2016-06-27,YourDost,75,Online counselling & Personal coaching platform,4,"SAIF Parters, Aprameya Radhakrisha, Phaidra Sama, Subba Rao Telidevara, Vibhu Garg, Paula Ravidra Mariwala, Gaurav Bhalotia",15,1200.0,105600.0,No Remark,Tier 1 India,7,1
1153,2016-06-27,Gomalon,75,Online Spa & Salon discovery & Booking platform,4,Udisclosed ivestor,15,100.0,8800.0,No Remark,Tier 1 India,1,0
1154,2016-06-27,Travelyaari,75,Online ticket booking platform,4,GVFL Ltd,12,3000.0,264000.0,No Remark,Tier 1 India,1,1
1155,2016-06-28,FabHotels,75,Online Hotel aggregator & Booking platform,17,"Accel Parters, RB Ivestmets",12,8000.0,704000.0,No Remark,Tier 1 India,2,1
1156,2016-06-28,Locanix,430,GPS based SaaS Solutions,0,Udisclosed ivestors,15,300.0,26400.0,No Remark,Tier 2/3 India,1,0
1157,2016-06-28,LendingKart,75,Online Working Capital Business Loans Platform,0,"Bertelsma Idia Ivestmets, Mayfield Idia, Saama Capital, Idia Quotiet",12,32000.0,2816000.0,No Remark,Tier 2/3 India,4,1
1158,2016-06-28,Hello Tax,75,Online Tax Filing Platform,36,Sajeev Siha,15,295.0,25960.0,No Remark,Tier 1 India,1,0
1159,2016-06-29,LetReach,119,ECommerce SAAS Solutions,36,vCommissio,12,100.0,8800.0,No Remark,Tier 1 India,1,0
1160,2016-06-29,TrendieApp,430,Visual Content Marketing,28,Harsh Vardha Hada,15,50.0,4400.0,No Remark,Tier 2/3 India,1,0
1161,2016-06-29,Velvetcase,119,Online designer jewellery marketplace,33,"Uiqor Vetures Fud, TV Mohadas Pai, S Somasegar",12,1500.0,132000.0,No Remark,Tier 1 India,3,1
1162,2016-06-30,Meru Cabs,75,Online/ Mobile Tax Cab booking,33,Brad Capital,12,25000.0,2200000.0,No Remark,Tier 1 India,1,1
1163,2016-06-30,Campus Diaries,75,Student focussed Content Discovery portal,4,Aari Capital,15,220.0,19360.0,No Remark,Tier 1 India,1,0
1164,2016-06-30,Biryani Blues,162,QSR Chain,17,Carpediem Capital & Others,12,368.0,32384.0,No Remark,Tier 1 India,1,0
1165,2016-05-01,Get My Parking,430,Parking Technology Platform,36,The Cheai Agels,15,376.0,33088.0,No Remark,Tier 1 India,1,0
1166,2016-05-01,Prescribez,75,Health Service Aggregator Platform,41,Akush Mehta,15,145.0,12760.0,No Remark,Tier 1 India,1,0
1167,2016-05-03,Mobikwik,75,Mobile & Digital Wallet,17,"GMO Paymet Gateway, MediaTek",12,50000.0,4400000.0,No Remark,Tier 1 India,2,1
1168,2016-05-03,Zwayam,75,Online Recruitment Platform,4,Udisclosed ivestors,15,250.0,22000.0,No Remark,Tier 1 India,1,0
1169,2016-05-03,Zuver,75,Car driver Discovery App,33,"Shruth & Smith Group, Hermes Group",15,180.0,15840.0,No Remark,Tier 1 India,2,0
1170,2016-05-04,EasyRoads,75,Road Trip planning Mobile app,33,"Roha Agrish, Hrishi Oberoi, Rahul Mehta, Kapil Hetamsaria, Praav Dedhia",15,200.0,17600.0,No Remark,Tier 1 India,5,0
1171,2016-05-04,Lenskart,119,Eyewear & Accessories etailer,36,"Iteratioal Fiace Corp, TPG Growth, Adveq Maagemet, IDG Vetures, Rata Tata, Kris Gopalakrisha",12,60000.0,5280000.0,No Remark,Tier 1 India,6,1
1172,2016-05-04,Seclore,430,Enterprise Security Technology platform,33,"Sistema Asia Fud, Helio Veture, VetureEast, Idia Alteratives",12,12000.0,1056000.0,No Remark,Tier 1 India,4,1
1173,2016-05-04,SolarTown,430,Solar Rooftop system installation company,11,Grex.i,15,200.0,17600.0,No Remark,Tier 1 India,1,0
1174,2016-05-04,Comarete,430,Telecom & Media IT services company,41,Grex.i,15,200.0,17600.0,No Remark,Tier 1 India,1,0
1175,2016-05-04,MyDentistChoice,119,Medical Supplies eTailer,20,Udisclosed ivestors,15,150.0,13200.0,No Remark,Tier 1 India,1,0
1176,2016-05-04,Active.ai,430,Intelligent Tech platform for Finance vertical,46,Kalaari Capital Accelerator Program,15,500.0,44000.0,No Remark,Tier 1 International,1,0
1177,2016-05-04,Affordplan,430,Affordable non-emergency medical service health plans,36,Kalaari Capital Accelerator Program,15,500.0,44000.0,No Remark,Tier 1 India,1,0
1178,2016-05-04,Indee,75,Web Video Streaming Platform,4,Kalaari Capital Accelerator Program,15,500.0,44000.0,No Remark,Tier 1 India,1,0
1179,2016-05-05,WebAlligator,75,Cloud Based Software Solutions,4,Group of udisclosed Agel Ivestors & HNIs,15,375.0,33000.0,No Remark,Tier 1 India,1,0
1180,2016-05-06,EduAce Services,127,Education Workshops & mentoring programs,30,MoMagic Techologies,12,1000.0,88000.0,No Remark,Tier 2/3 India,1,0
1181,2016-05-07,Zebroads,225,Logistics and Warehousing services,20,Udisclosed ivestors,15,75.0,6600.0,No Remark,Tier 1 India,1,0
1182,2016-05-09,Locus,430,Logistics Intelligence platform,4,"Exfiity Veture Parters, Blume Vetures, BeeNext, Rajesh Raavat",12,2750.0,242000.0,No Remark,Tier 1 India,4,1
1183,2016-05-09,Toko Innovations,75,Children\\\\xe2\\\\x80\\\\x99s Entertainment Portal,4,"Roopak Saluja, Vishal Khare",15,450.0,39600.0,No Remark,Tier 1 India,2,0
1184,2016-05-09,Rentickle,119,"Furniture, appliances Portal",36,"Maish Kheterpal, Viay Mittal, Diesh Mittal, Sadeep Gupta",15,250.0,22000.0,No Remark,Tier 1 India,4,0
1185,2016-05-10,HealthifyMe,75,Health & Fitness App,4,"IDG Vetures Idia, Ivetus Capital, Blume Vetures",12,6000.0,528000.0,No Remark,Tier 1 India,3,1
1186,2016-05-10,Zarget,75,Conversion Rate Optimization Platform,11,"Accel Parters, Matrix Parters, Girish Mathrubootham",12,1500.0,132000.0,No Remark,Tier 1 India,3,1
1187,2016-05-10,InnoNano Research,430,Clean Water Technology,11,NaoHoldigs,12,18000.0,1584000.0,No Remark,Tier 1 India,1,1
1188,2016-05-10,SchoolWear,119,School Uniform & Supplies Marketplace,33,Udisclosed ivestors,15,1500.0,132000.0,No Remark,Tier 1 India,1,1
1189,2016-05-10,Swiggy,75,Food Delivery Platform,4,"Norwest Veture Parters, DST Global, Accel Parters",12,7000.0,616000.0,No Remark,Tier 1 India,3,1
1190,2016-05-11,Zenify,75,Home rental Discovery & Booking Portal,4,Udisclosed Ivestors,12,900.0,79200.0,No Remark,Tier 1 India,1,0
1191,2016-05-11,Fractal Analytics,430,Data Analytics Company,33,Khazaah Nasioal Berhad,12,100000.0,8800000.0,No Remark,Tier 1 India,1,1
1192,2016-05-12,Unacademy,75,Free Online Education Platform,4,"Blume Vetures, Raja Aada, Sumit Jai, Aprameya Radhakrisha, Sujeet Kumar, Phaidra Sama",15,500.0,44000.0,No Remark,Tier 1 India,6,0
1193,2016-05-12,Capital Float,75,Online Lending Platform,4,"Creatio Ivestmets Capital Maagemet, SAIF Parters, Sequoia Capital, Aspada Vetures",12,25000.0,2200000.0,No Remark,Tier 1 India,4,1
1194,2016-05-12,Life Circle,178,Senior Healthcare Services,20,GROUPE SOS,12,150.0,13200.0,No Remark,Tier 1 India,1,0
1195,2016-05-13,StayZilla,75,Budget Room Aggregator Booking platform,11,"Matrix Parters, Nexus Vetures",12,13500.0,1188000.0,No Remark,Tier 1 India,2,1
1196,2016-05-13,WoW Express,225,E-Commerce Logistics Solutions,33,Udisclosed Ivestors & Tamarid Family Private Trust,12,2200.0,193600.0,No Remark,Tier 1 India,1,1
1197,2016-05-16,Smartivity,119,Smart Learning products,36,"S Chad, AdvatEdge Parters",12,1000.0,88000.0,No Remark,Tier 1 India,2,0
1198,2016-05-18,TheSmartQ,75,Food Ordering Mobile App,4,YourNest Agel Fud,15,250.0,22000.0,No Remark,Tier 1 India,1,0
1199,2016-05-18,PurpleHealth,75,Online health-on-demand platform,49,Katabole Techology Veture,15,100.0,8800.0,No Remark,Other,1,0
1200,2016-05-18,EduPristine,127,Online Certification Courses,33,"Kaize Maagemet Advisors, DeVry Ic",12,10000.0,880000.0,No Remark,Tier 1 India,2,1
1201,2016-05-18,BhiveWorkspace,388,Co-Working Spaces,4,Blume Vetures,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
1202,2016-05-19,Appie,75,Location-based offline retail discovery platform,33,Udisclosed ivestors,15,1000.0,88000.0,No Remark,Tier 1 India,1,0
1203,2016-05-19,TaxiVaxi,75,Cab Aggregating Platform,36,Udisclosed HNIs,15,500.0,44000.0,No Remark,Tier 1 India,1,0
1204,2016-05-19,Veqta,75,On Demand Digital Sports Network,36,"Chatsworth Maagemet, ITW Digital",15,500.0,44000.0,No Remark,Tier 1 India,2,0
1205,2016-05-20,i2ifunding,75,Online Peer to Peer Funding,38,Udisclosed Ivestors,15,300.0,26400.0,No Remark,Tier 1 India,1,0
1206,2016-05-23,Hoppingo,75,Fashion Discovery platform,36,vCommissio,15,89.0,7832.0,No Remark,Tier 1 India,1,0
1207,2016-05-24,Goalwise,75,Online investment platform,4,Udisclosed HNIs,15,1000.0,88000.0,No Remark,Tier 1 India,1,0
1208,2016-05-25,Address Health,178,Pediatric Primary Healthcare Network,4,Gray Matters Capital,12,1500.0,132000.0,No Remark,Tier 1 India,1,1
1209,2016-05-25,Arcatron Mobility,430,Mobility Devices for differently abled,41,Sudhir Mehta,15,100.0,8800.0,No Remark,Tier 1 India,1,0
1210,2016-05-26,Cleartax,75,Online Income Tax Filing platform,4,"FF Agel, Sequoia Capital",12,2000.0,176000.0,No Remark,Tier 1 India,2,1
1211,2016-05-26,mChamp,75,Celebrity Entertainment Contest App,36,MoMagic Techologies,15,475.0,41800.0,No Remark,Tier 1 India,1,0
1212,2016-05-30,Vahanalytics,430,Safe driving Analytics platform,33,"Airudh Damai, Vikram Lakhotia",15,200.0,17600.0,No Remark,Tier 1 India,2,0
1213,2016-05-31,Koovs,119,Apparel & Lifestyle eTailer,36,HT Media Ltd,12,4400.0,387200.0,No Remark,Tier 1 India,1,1
